Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3575,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,06h 25m,04:40,4.0,INR 720,41 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 9934,STAR LINER(NON-AC SLEEPER 2+1),22:15,07h 15m,05:30,4.3,INR 607,9 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 35265,VENNELA (A.C. SLEEPER),22:15,04h 50m,03:05,3.8,INR 781,15 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3509,STAR LINER(NON-AC SLEEPER 2+1),22:15,05h 44m,03:59,4.1,INR 607,19 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3635,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:20,06h 35m,04:55,3.5,INR 469,19 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3943,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25,07h 00m,05:25,3.8,INR 469,13 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 35063,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25,07h 45m,06:10,4.1,INR 469,28 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3633,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:30,05h 40m,04:10,4.1,INR 720,33 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3696,STAR LINER(NON-AC SLEEPER 2+1),22:30,05h 55m,04:25,4.3,INR 607,13 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 95660,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,06h 35m,05:15,4.0,INR 446,10 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 4350,STAR LINER(NON-AC SLEEPER 2+1),22:45,05h 31m,04:16,4.6,INR 607,12 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3838,VENNELA (A.C. SLEEPER),22:45,05h 45m,04:30,4.6,INR 839,13 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 4727,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,06h 49m,05:34,4.0,INR 469,17 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3609,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:46,07h 54m,06:40,4.3,INR 469,24 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3692,NIGHT RIDER (SEATER CUM SLEEPER),22:55,06h 40m,05:35,3.7,INR 639,26 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3694,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:55,07h 20m,06:15,4.7,INR 469,18 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3961,INDRA(A.C. Seater),22:55,06h 30m,05:25,3.9,INR 567,35 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3968,INDRA(A.C. Seater),22:55,06h 10m,05:05,4.2,INR 567,22 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3888,VENNELA (A.C. SLEEPER),23:00,04h 35m,03:35,4.2,INR 781,16 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 4893,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 20m,05:20,4.1,INR 469,30 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3900,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,05h 20m,04:20,4.5,INR 469,16 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3278,VENNELA (A.C. SLEEPER),23:05,05h 45m,04:50,4.2,INR 839,16 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 4790,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:05,06h 15m,05:20,4.6,INR 720,37 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3976,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,06h 35m,05:50,4.0,INR 469,2 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 2785,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,05h 52m,05:07,4.0,INR 469,26 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 4352,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,06h 15m,05:30,2.9,INR 469,19 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3690,INDRA(A.C. Seater),23:16,06h 44m,06:00,3.9,INR 567,31 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 35211,STAR LINER(NON-AC SLEEPER 2+1),23:20,06h 05m,05:25,3.3,INR 607,7 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3951,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:25,06h 45m,06:10,4.3,INR 469,17 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 4354,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 14m,05:44,4.5,INR 469,5 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 23702,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 10m,05:40,3.6,INR 436,12 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 4995,INDRA(A.C. Seater),23:30,06h 10m,05:40,4.3,INR 567,30 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3545,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),23:30,06h 05m,05:35,4.1,INR 720,47 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 4814,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:40,05h 30m,05:10,4.9,INR 469,33 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 35171,STAR LINER(NON-AC SLEEPER 2+1),23:40,07h 00m,06:40,3.6,INR 607,24 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 4178,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:40,05h 55m,05:35,4.5,INR 720,35 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 4369,INDRA(A.C. Seater),23:45,05h 59m,05:44,3.9,INR 567,22 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3057,VENNELA (A.C. SLEEPER),23:45,05h 00m,04:45,4.0,INR 781,20 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,APSRTC - 3535,VENNELA (A.C. SLEEPER),23:50,05h 45m,05:35,3.8,INR 839,24 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:25,06h 50m,06:15,4.7,INR 369,22 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,06h 15m,06:00,4.6,INR 409,26 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),22:50,06h 10m,05:00,4.7,399,21 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AdIntrCity SmartBus,AC Sleeper (2+1),22:30,07h 10m,05:40,4.6,INR 589,16 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,07h 00m,05:45,4.6,INR 379,22 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:45,06h 15m,06:00,4.8,INR 629,19 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),23:05,06h 30m,05:35,4.6,399,23 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AdSai RK Travels,Non A/C Seater / Sleeper (2+1),22:10,07h 20m,05:30,4.1,INR 500,23 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),22:50,06h 55m,05:45,4.5,450,23 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),21:50,06h 05m,03:55,4.5,399,20 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),16:30,06h 45m,23:15,4.7,349,15 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),00:45,06h 10m,06:55,4.0,INR 500,21 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:30,07h 30m,06:00,4.5,417,13 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),23:25,05h 52m,05:17,4.6,INR 649,25 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),22:30,07h 15m,05:45,4.6,675,11 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),23:25,06h 15m,05:40,4.5,INR 359,20 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:10,06h 25m,05:35,4.5,INR 589,18 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),23:20,06h 40m,06:00,4.4,349,27 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),23:40,06h 50m,06:30,4.5,INR 649,16 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Yolo Bus,A/C Sleeper (2+1),22:40,06h 19m,04:59,4.6,INR 610,17 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),23:24,06h 19m,05:43,4.4,INR 450,17 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:50,06h 20m,06:10,4.4,INR 489,14 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),17:30,06h 45m,00:15,4.5,349,23 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Durga Malleswari Travels,A/C Sleeper (2+1),22:30,07h 25m,05:55,4.2,675,12 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),22:35,06h 35m,05:10,4.3,332,17 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,A/C Seater (2+2),21:50,06h 15m,04:05,4.3,332,12 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,06h 25m,05:55,4.3,INR 629,21 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),23:40,06h 20m,06:00,4.5,418,21 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),15:35,06h 25m,22:00,4.2,332,2 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),23:59,07h 13m,07:12,4.4,332,10 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Svkdt travels,A/C Sleeper (2+1),23:00,06h 50m,05:50,4.2,INR 667,17 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater/Sleeper (2+1),21:30,07h 50m,05:20,4.1,498,4 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,BSR Tours And Travels,VE A/C Sleeper (2+1),23:50,06h 25m,06:15,4.8,INR 780,8 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,A/C Sleeper (2+1),23:45,05h 50m,05:35,4.1,INR 714,22 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Durga Malleswari Travels,A/C Seater / Sleeper (2+1),22:40,06h 50m,05:30,4.1,405,6 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,NueGo,Electric A/C Seater (2+2),16:00,06h 42m,22:42,4.0,332,2 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 15m,05:45,4.2,INR 499,16 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Zingbus Plus,A/C Sleeper (2+1),23:55,06h 35m,06:30,4.3,505,15 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 57m,04:57,4.5,INR 550,22 Seats available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:05,06h 52m,05:57,4.1,INR 560,18 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2891,INDRA(A.C. Seater),17:00,03h 00m,20:00,3.4,INR 340,26 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2534,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,04h 30m,21:45,3.9,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23527,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,04h 30m,22:15,3.8,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27083,METRO LUXURY A/C,18:00,02h 50m,20:50,4.2,INR 383,21 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3332,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,04h 00m,22:00,2.9,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2857,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",18:15,05h 15m,23:30,3.8,INR 269,35 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2869,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03h 00m,21:30,4.0,INR 281,31 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3324,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,04h 00m,23:00,3.8,INR 281,30 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24275,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20,03h 30m,22:50,3.8,INR 281,31 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27133,METRO LUXURY A/C,19:40,03h 05m,22:45,3.8,INR 383,27 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27093,METRO LUXURY A/C,20:20,03h 50m,00:10,4.4,INR 383,28 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2217,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,04h 00m,00:30,3.6,INR 281,34 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3104,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 15m,02:15,3.8,INR 281,29 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3189,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:20,03h 55m,01:15,3.8,INR 239,35 Seats available
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4870,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,04h 15m,02:00,3.8,INR 281,32 Seats available
